id,artist,title,album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
29m79w9xPMH4YCD6r8JSmV,AP Dhillon,Excuses,Excuses,0.837,0.717,5,-7.749,0,0.0822,0.0842,0,0.149,0.494,94.984,audio_features,176233,4
3BhjbaGeI7E0CiIjctfdD3,Badshah,Kar Gayi Chull,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99,audio_features,187711,4
58f4twRnbZOOVUhMUpplJ4,AP Dhillon,Brown Munde,Brown Munde,0.854,0.611,8,-6.26,0,0.0864,0.223,0,0.119,0.417,100.024,audio_features,254400,4
2q0V50aNlI1RQXJyE5HDgD,Sachin-Jigar,"Odhani (From ""Made in China"")","Odhani (From ""Made in China"")",0.711,0.731,2,-6.651,1,0.0569,0.233,0,0.178,0.474,130.0,audio_features,195397,4
39ujbBjTwwqUFySaCYDMMT,Badshah,Proper Patola,Namaste England (Original Motion Picture Soundtrack),0.77,0.824,1,-6.491,0,0.0851,0.485,0,0.318,0.49,172.006,audio_features,178605,4
3hkC9EHFZNQPXrtl8WPHnX,Alka Yagnik,Agar Tum Saath Ho,Tamasha,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,audio_features,341055,4
5LDvAJwWczQ4DOjKIEtWZs,Rashmeet Kaur,Bajre Da Sitta,Bajre Da Sitta,0.878,0.683,1,-6.543,1,0.131,0.127,5.15e-06,0.0502,0.851,89.999,audio_features,164815,4
0gzu5mm36VJH2Zqu8sQPTf,Badshah,Genda Phool (feat. Payal Dev),Genda Phool (feat. Payal Dev),0.955,0.538,1,-8.394,1,0.0734,0.132,0.00146,0.0704,0.837,116.977,audio_features,170769,4
7gAyu0od48mkaCw1laPKVC,Vayu,Naagin,Naagin,0.807,0.5,9,-10.361,1,0.0581,0.0335,8.73e-06,0.0967,0.243,97.09,audio_features,157000,4
1ZaeaGLhFSckG8sv1y7AWk,Harrdy Sandhu,Kya Baat Ay,Kya Baat Ay,0.849,0.592,6,-4.309,0,0.102,0.632,2.39e-06,0.108,0.652,89.966,audio_features,179444,4
131yybV7A3TmC34a0qE8u8,Daler Mehndi,Tunak Tunak Tun,Tunak Tunak Tun,0.794,0.977,10,-5.637,1,0.178,0.526,0.00196,0.0616,0.687,150.008,audio_features,303133,4
0zFG3RWjka7dNRIRTWnXMN,KK,Yaaron,Pal,0.64,0.498,5,-8.241,1,0.0289,0.733,7.33e-06,0.136,0.207,113.895,audio_features,268867,4
1YOW5pnfikVa6BcCBIOQUU,Pritam,"Cutiepie (From ""Ae Dil Hai Mushkil"")","Cutiepie (From ""Ae Dil Hai Mushkil"")",0.799,0.929,0,-3.231,0,0.0668,0.253,0.000462,0.24,0.952,127.999,audio_features,231562,4
3Qpk2qHree1RTH5lZaKnEK,Vishal-Shekhar,Desi Girl,Dostana (Original Motion Picture Soundtrack),0.746,0.924,8,-6.057,1,0.0442,0.0169,0.00279,0.097,0.807,136.051,audio_features,306987,4
6maVrvHS2Rpr0CKmLv4W7C,Jatin-Lalit,"Chand Sifarish (From ""Fanaa"")",Flavours Of Romance-Valentine's Day Vol. 2,0.829,0.665,2,-8.128,1,0.0868,0.242,1.75e-05,0.123,0.861,122.043,audio_features,275931,4
251PNRmJU9KcUnFQAB5t6I,Shankar-Ehsaan-Loy,Kal Ho Naa Ho,Kal Ho Naa Ho (Original Motion Picture Soundtrack),0.532,0.529,0,-8.402,1,0.0352,0.334,0.000144,0.078,0.295,81.989,audio_features,321240,4
1UHVj0W8BRn08AXvWcv8i6,Shreya Ghoshal,"Ye Ishq Hai (From ""Jab We Met"")",Best Of Shreya Ghoshal,0.823,0.637,5,-7.127,0,0.159,0.436,2.15e-06,0.255,0.873,118.043,audio_features,280974,4
72HdutlIHBZJ7WT1xVAAZT,Shankar-Ehsaan-Loy,Kajra Re,Bunty Aur Babli,0.484,0.898,0,-4.132,1,0.164,0.365,0.0,0.091,0.68,91.975,audio_features,482586,4
2LcXJP95e4HKydTZ2mYfrx,Roop Kumar Rathod,Tujh Mein Rab Dikhta Hai,Rab Ne Bana Di Jodi (Original),0.56,0.604,8,-8.732,1,0.0866,0.315,1.12e-06,0.176,0.75,84.784,audio_features,281574,4
4FeczSomVWVyU4FW7xDeAI,A.R. Rahman,Tere Bina,Guru (Original Motion Picture Soundtrack),0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,audio_features,309640,4
1uzkWkIaWaxzHJgJ4Fy5rO,Jatin-Lalit,Bole Chudiyan,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),0.59,0.875,5,-5.294,1,0.171,0.45,1.16e-05,0.164,0.737,96.915,audio_features,408133,4
1EjxJHY9A6LMOlvyZdwDly,Pritam,Tum Mile,Tum Mile (Original Motion Picture Soundtrack),0.738,0.798,0,-6.663,1,0.0334,0.32,5.15e-06,0.31,0.793,123.01,audio_features,343787,4
4r8JqkhpTb5tzSKKHnVJIJ,Mohit Chauhan,Tujhe Bhula Diya,Anjaana Anjaani,0.644,0.423,11,-8.702,0,0.0324,0.464,0.0,0.11,0.509,131.903,audio_features,279429,4
52itZ0w0CydihB2JCZEIft,Mohit Chauhan,Pee Loon,Once Upon A Time In Mumbaai,0.656,0.721,8,-5.064,1,0.0364,0.277,0.000139,0.188,0.883,83.95,audio_features,285687,4
0gPgdRfB4jdGrlyXS0Vx78,Vishal-Shekhar,Khuda Jaane,Bachna Ae Haseeno,0.382,0.632,8,-6.393,1,0.0411,0.391,0.000486,0.0922,0.716,78.936,audio_features,333584,4
6bRMrsjdHJ6W7zDEep3JlE,Vishal-Shekhar,Small Town Girl,Bachna Ae Haseeno,0.813,0.504,7,-12.845,1,0.108,0.125,0.0,0.255,0.791,99.874,audio_features,138031,4
2W94YEMyahGhIrsjx35dVQ,Neeraj Shridhar,"Twist (From ""Love Aaj Kal"")",Love Aaj Kal,0.721,0.944,7,-4.995,1,0.142,0.0393,5.86e-05,0.0747,0.728,109.014,audio_features,299440,4
6XE0MxTJdLWEePTCqAw5xr,Neeraj Shridhar,"Chor Bazari (From ""Love Aaj Kal "")",Love Aaj Kal,0.824,0.757,11,-5.047,1,0.0743,0.368,0.000111,0.146,0.97,100.027,audio_features,257440,4
1WrrcqB5cmqxJIJMcYk6fj,Master Saleem,"Aahun Aahun (From ""Love Aaj Kal"")",Love Aaj Kal,0.536,0.903,1,-5.501,0,0.307,0.154,4.5e-05,0.064,0.656,129.965,audio_features,290493,4
4peiaLdhDgUgQ646Gpbvh3,Mohit Chauhan,"Dooriyan (From ""Love Aaj Kal"")",Love Aaj Kal,0.517,0.716,7,-6.582,0,0.0509,0.611,0.0,0.11,0.594,122.952,audio_features,337360,4
68I2UailxodiU7rnRHIuqs,KK,Main Kya Hoon,Love Aaj Kal,0.482,0.944,0,-4.905,1,0.0663,0.0611,0.00599,0.179,0.695,134.996,audio_features,346040,4
3s6H6UW7yPu2rsF8CGki60,KK,Zindagi Do Pal Ki,Kites,0.678,0.771,6,-2.849,1,0.0266,0.0277,0.00253,0.149,0.462,105.976,audio_features,253200,4
5nHwX7e5XHnie22nuTFgda,KK,Dil Kyun Yeh Mera,Kites,0.486,0.382,6,-6.183,1,0.0286,0.613,8.56e-05,0.149,0.164,125.918,audio_features,333200,3
3JbujPTeag5mDMAcye3vDD,Sohail Sen,Choomantar,Mere Brother Ki Dulhan,0.798,0.861,8,-7.612,1,0.037,0.218,6.22e-06,0.094,0.845,109.016,audio_features,260415,4
0rxEPf4Y6uBmV3hkrV340a,Sohail Sen,Isq Risk,Mere Brother Ki Dulhan,0.846,0.634,10,-7.753,0,0.0432,0.122,0.0,0.146,0.944,104.964,audio_features,295079,4
39bHz64P8EIGXnoPfpYnUE,Javed Ali,"Guzarish (From ""Ghajini"")",Ar Rahman Musique,0.595,0.624,9,-10.943,0,0.0603,0.0925,0.0,0.114,0.647,170.001,audio_features,327030,4
3pNxVP6r45iUho1uxEYdj9,Nikhil D'Souza,Anjaana Anjaani Ki Kahani,Anjaana Anjaani,0.682,0.97,2,-5.332,1,0.0459,0.00591,0.171,0.0448,0.959,137.954,audio_features,285051,4
6512hyAQxOng8v4R71IV47,Lucky Ali,Hairat,Anjaana Anjaani,0.618,0.765,9,-5.492,0,0.0661,0.0111,0.000363,0.122,0.439,104.004,audio_features,247072,4
53DXM0bHfB7xkqJZYlksuh,Benny Dayal,Kaise Mujhe,Ghajini,0.59,0.414,10,-12.391,1,0.0346,0.781,0.000522,0.146,0.292,82.002,audio_features,343742,4
0prCd0oIexRBiok6kBOeLp,Karthik,Behka,Ghajini,0.643,0.474,0,-11.061,0,0.14,0.0696,0.00026,0.0554,0.515,192.01,audio_features,311057,4
2UKK9UEbKlykbmLVP1zWIQ,Sukhwinder Singh,Haule Haule,Rab Ne Bana Di Jodi (Original),0.712,0.776,5,-7.424,0,0.213,0.541,2.17e-06,0.0896,0.96,89.934,audio_features,263967,4
6ECucSdJeJmSm3k1k3Vumv,Shankar-Ehsaan-Loy,Where's the Party Tonight,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),0.764,0.863,2,-5.414,0,0.0416,0.00269,0.0,0.27,0.92,132.021,audio_features,378160,4
2bTOQ3zfHVDEBX9ffy3JzR,Sandesh Shandilya,"Suraj Hua Maddham (From ""Kabhi Khushi Kabhie Gham"")",Sonu Nigam: Best of Me,0.633,0.691,5,-5.851,1,0.0557,0.329,0.000211,0.134,0.57,80.002,audio_features,427547,4
5FXMRdJjKq1BIX4e8Eg9mK,KK,Ajab Si,Om Shanti Om,0.697,0.438,8,-8.411,1,0.0289,0.397,0.0,0.293,0.58,117.954,audio_features,241668,4
5iyNH1Dmxif1k4Nl1gMeuh,Mohit Chauhan,Masakali,Delhi-6,0.678,0.622,5,-7.988,0,0.0695,0.138,2.32e-06,0.122,0.535,100.005,audio_features,288647,4
3nKEiJUeaWn8q2O9I1xwlB,Salim–Sulaiman,Shukran Allah,Kurbaan (Original Motion Picture Soundtrack),0.432,0.695,1,-8.022,1,0.111,0.732,0.0014,0.274,0.513,116.153,audio_features,290053,3
18YHbIhrleUkKKj2DvEp79,Pritam,Zara Sa,Jannat (Original Motion Picture Soundtrack),0.468,0.91,11,-3.057,0,0.051,0.12,0.000304,0.271,0.694,163.842,audio_features,303680,4
4rSmmC6OYmjVOYxr8ruVWN,Pritam,Mere Bina,Crook (Original Motion Picture Soundtrack),0.511,0.767,2,-5.699,1,0.0524,0.651,0.0,0.153,0.463,79.923,audio_features,289560,4
18YHbIhrleUkKKj2DvEp79,Pritam,Zara Sa,Jannat (Original Motion Picture Soundtrack),0.468,0.91,11,-3.057,0,0.051,0.12,0.000304,0.271,0.694,163.842,audio_features,303680,4
4J9n7thOdqi8gxRGNyQoVC,Amit Trivedi,Gal Mitthi Mitthi,Aisha (Original Motion Picture Soundtrack),0.906,0.699,0,-5.526,1,0.0462,0.13,0.0165,0.178,0.938,129.946,audio_features,255907,4
4BTPzhEsyW3blWcxcuhLM0,Shankar-Ehsaan-Loy,Mitwa,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),0.63,0.63,4,-7.525,1,0.0364,0.295,1.26e-05,0.0934,0.517,107.103,audio_features,382973,4
3MNYXalwzhzSY3APoec6Nn,Vishal-Shekhar,"Jaane Kyun (From ""Dostana"")",Musical Bond: Vishal Shekhar & Anvita Dutt,0.778,0.812,4,-8.561,0,0.046,0.0573,8.28e-06,0.243,0.791,99.962,audio_features,277987,4
3bZPdEskcnMdepwCaDSJRl,Vishal-Shekhar,Bin Tere,I Hate Luv Storys (Original Motion Picture Soundtrack),0.585,0.698,9,-6.261,1,0.0392,0.42,3.59e-06,0.363,0.621,139.831,audio_features,330360,4
4zUPL2OPTO3hgNhjaA1Rjn,Vishal-Shekhar,I Hate Luv Storys,I Hate Luv Storys (Original Motion Picture Soundtrack),0.747,0.81,11,-8.352,0,0.0541,0.0688,0.0405,0.0592,0.937,130.012,audio_features,285213,4
1gwO79MdYdumgIjxq8eCxB,Vishal-Shekhar,Bahara,I Hate Luv Storys (Original Motion Picture Soundtrack),0.595,0.739,5,-6.733,1,0.0359,0.0716,6.98e-06,0.134,0.722,87.834,audio_features,325707,4
4dPeCbg2Op44s9kwyMS3ZT,Vishal-Shekhar,Sadka,I Hate Luv Storys (Original Motion Picture Soundtrack),0.678,0.547,7,-6.89,1,0.0286,0.232,0.000176,0.0785,0.579,143.892,audio_features,343587,4
0mWtcNIAL9jITVHl3F2SQF,Sandesh Shandilya,Suraj Hua Maddham,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),0.633,0.691,5,-5.851,1,0.0557,0.329,0.000211,0.134,0.57,80.002,audio_features,427547,4
0IYpKZhCeoXB85BslBg3q5,Jatin-Lalit,Yeh Ladka Hai Allah,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),0.645,0.908,11,-4.682,0,0.0997,0.421,1.6e-06,0.381,0.877,104.233,audio_features,327227,4
6M2UnI1LnXuXlWU54CKmKx,Vishal-Shekhar,Jaane Kyun,Dostana (Original Motion Picture Soundtrack),0.778,0.812,4,-8.561,0,0.046,0.0573,8.28e-06,0.243,0.791,99.962,audio_features,277987,4
7JFIDJAi9RoCn0JYavNLRG,Vishal-Shekhar,Shut Up & Bounce,Dostana (Original Motion Picture Soundtrack),0.578,0.857,2,-7.272,1,0.0648,0.00269,0.263,0.141,0.904,121.981,audio_features,277493,4
3XyFQxpSlGowWpZkIn3ISA,Vishal Dadlani,One Two Three Four (Get On The Dance Floor),Chennai Express,0.721,0.867,6,-5.429,0,0.225,0.0885,0.000119,0.0372,0.87,170.091,audio_features,228323,4
0joXv5niso2T8YXWOlIe1X,Chinmayi,Titli,Chennai Express,0.679,0.421,7,-9.13,0,0.0344,0.685,6.81e-06,0.244,0.65,81.012,audio_features,350618,4
5orNEFkFG4RP24goF02AuD,Sunidhi Chauhan,Kashmir Main Tu Kanyakumari,Chennai Express,0.84,0.743,0,-7.66,1,0.0599,0.0307,0.000161,0.421,0.826,106.996,audio_features,307627,4
7fllsOe1cV2pTBzdbkgrX7,Vishal-Shekhar,Baby Ko Bass Pasand Hai,Sultan,0.861,0.75,8,-6.657,1,0.0797,0.034,3.65e-05,0.0381,0.832,116.984,audio_features,253205,4
5waPZcxgliOcZxCjswryDb,Manak-E,Paisa,De Dana Dan (Original Motion Picture Soundtrack),0.83,0.775,7,-6.765,1,0.103,0.137,0.0,0.192,0.885,105.623,audio_features,234387,4
2yBxVCCJkfCuwhA0GR2VwA,Javed Ali,Gale Lag Ja - Version 1,De Dana Dan (Original Motion Picture Soundtrack),0.612,0.833,1,-7.894,0,0.0486,0.108,1.32e-05,0.114,0.868,172.07,audio_features,252200,4
56aLd3VIL6vOYloB3nPbNj,Mika Singh,Baamulaiza,De Dana Dan (Original Motion Picture Soundtrack),0.832,0.919,1,-5.452,1,0.0926,0.183,0.0,0.048,0.958,104.025,audio_features,290800,4
2GTasAZimpxzNgE7aXFifI,Sukhwinder Singh,Dard - E - Disco,Om Shanti Om,0.837,0.839,11,-5.548,1,0.0468,0.0381,0.000193,0.301,0.679,107.025,audio_features,268713,4
7emLx4rVwr0tPyjktu7A7U,Shaan,Deewangi Deewangi,Om Shanti Om,0.725,0.918,9,-4.875,1,0.0447,0.0289,5.13e-06,0.602,0.927,107.975,audio_features,352388,4
0iXLwnLmLwn9y54JtBTNxY,Sonu Nigam,Main Agar Kahoon,Om Shanti Om,0.533,0.436,5,-7.521,0,0.0276,0.234,3.17e-06,0.46,0.371,146.868,audio_features,308158,3
32DWojMZeZebVrfBkhAkKy,A.R. Rahman,Barso Re,Guru (Original Motion Picture Soundtrack),0.879,0.487,0,-9.441,1,0.148,0.337,0.000284,0.0706,0.338,116.991,audio_features,329600,4
7Czm0vv2sYL5z4P51KY66e,Shankar-Ehsaan-Loy,Maahi Ve,Kal Ho Naa Ho (Original Motion Picture Soundtrack),0.815,0.833,7,-6.117,0,0.0769,0.0297,2e-05,0.33,0.563,99.989,audio_features,366853,4
3hCUkos0NxuSFl73oOHJzb,Shankar-Ehsaan-Loy,It's the Time to Disco,Kal Ho Naa Ho (Original Motion Picture Soundtrack),0.902,0.772,6,-8.29,0,0.0383,0.0452,0.000129,0.12,0.808,131.992,audio_features,333093,4
1qTh7hzjd361hjuzeaMFWK,Clinton Cerejo,Hey Ya !,Karthik Calling Karthik,0.799,0.588,7,-9.136,0,0.0302,0.184,2.68e-05,0.0788,0.789,115.087,audio_features,254990,4
0og9wKFGgFFNQnrBe7eisG,Shankar Mahadevan,Uff Teri Adaa,Karthik Calling Karthik,0.647,0.792,2,-9.815,1,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,audio_features,304089,4
2BOY77LvMTUOfLcnfFAJGl,Sukhwinder Singh,Dhan Te Nan,Kaminey,0.766,0.809,4,-6.206,1,0.161,0.0227,0.000166,0.0796,0.803,91.987,audio_features,279934,4
6mqTUI7ucRJrVvoXLrDNRe,Sonu Nigam,Pyaar Ki Ek Kahani,Krrish,0.698,0.844,6,-4.661,1,0.0645,0.308,5.38e-05,0.0707,0.82,79.973,audio_features,388707,4
2PaAG9RNH3HKL57LKc3GJI,Kunal Ganjawala,Dil Na Diya,Krrish,0.733,0.933,7,-4.583,1,0.105,0.0576,0.0691,0.0615,0.696,132.992,audio_features,354253,4
3OGQ5gp3dkZ38eIjRKLF4V,Abhishek Bachchan,Right Here Right Now,Bluff Master,0.854,0.449,10,-10.762,1,0.0939,0.0796,0.015,0.111,0.533,93.995,audio_features,182533,4
1pKiclTcbYKsqLd6LiBTp9,Aneela Mirza,Say Na Say Na,Bluff Master,0.743,0.956,8,-5.831,1,0.0584,0.154,0.154,0.0246,0.896,99.976,audio_features,197240,4
6ocOeSjnWPcSTaSsi0zIdY,Pritam,Aao Milo Chalo,Jab We Met,0.504,0.787,7,-5.948,0,0.0605,0.412,0.0,0.323,0.49,114.772,audio_features,325934,4
2RJba1by26f8314u8IgMta,Slayer,Bloodline,God Hates Us All,0.408,0.97,9,-3.882,1,0.125,6.05e-05,0.171,0.0812,0.223,118.441,audio_features,216973,4
0XT70Wk9pP8JZkmJhfntuL,All That Remains,Two Weeks,Overcome,0.558,0.943,1,-4.81,0,0.0535,0.00191,4.38e-05,0.248,0.56,111.994,audio_features,257347,4
1dfyZdCiHsPljOxOhnfMWS,Five Finger Death Punch,The Bleeding,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1",0.185,0.98,8,-4.592,1,0.34,0.0217,0.000456,0.972,0.0776,79.892,audio_features,436915,4
7vrLphPq4yjaX7jiDdd2Nc,Mudvayne,Dig,L.D. 50,0.623,0.983,11,-3.548,0,0.151,9.62e-05,0.0617,0.261,0.271,134.975,audio_features,162293,4
3IRovqSVYx3CNtDWRebsET,P.O.D.,Alive - 2006 Remaster,Greatest Hits (The Atlantic Years),0.409,0.952,2,-3.761,0,0.0756,1.23e-05,0.000156,0.31,0.55,80.899,audio_features,203693,4
5JAnXx5BBES4FEf4d4t4CC,Metallica,St. Anger,St. Anger,0.396,0.947,2,-2.652,0,0.0477,0.00115,0.0179,0.089,0.443,93.043,audio_features,441132,4
6xXlurslWqFuyqTCBlErzX,Godsmack,Awake,Awake,0.395,0.756,7,-4.12,1,0.0544,1.74e-05,0.00665,0.319,0.475,112.092,audio_features,304373,4
2IlLgGWbT6jYEsw7RQrGEH,Limp Bizkit,Take A Look Around,Chocolate Starfish And The Hot Dog Flavored Water,0.476,0.859,11,-5.573,1,0.0478,0.0211,0.297,0.109,0.506,101.982,audio_features,320400,4
04EtBLFIxbcVt9NdYgcrpF,Lamb of God,Redneck,Sacrament,0.512,0.996,2,-2.1,1,0.114,5.63e-05,0.000167,0.347,0.0601,130.931,audio_features,220880,4
0INUE1K7cEiE8VH63Rv5RJ,Mudvayne,Happy?,Lost and Found,0.546,0.97,5,-2.661,0,0.097,0.000823,2.08e-05,0.275,0.383,100.065,audio_features,216427,4
6y2DHyCYf6azhUfXmnuH6w,System Of A Down,Question!,Mezmerize,0.207,0.973,4,-3.21,0,0.185,0.00083,0.0158,0.318,0.364,180.683,audio_features,200600,4
1a3RarhRdrNSTEEERYEFJn,Limp Bizkit,Boiler,Chocolate Starfish And The Hot Dog Flavored Water,0.443,0.722,6,-6.326,1,0.0865,0.00393,0.0155,0.0373,0.167,111.324,audio_features,420267,4
1Y13csEpu3TK5gQdzGLrd8,Incubus,Pardon Me,Make Yourself,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,audio_features,223747,4
2ZCCkqminNZiitXgbFArXM,Bullet For My Valentine,Waking the Demon,Scream Aim Fire Deluxe Edition,0.314,0.995,2,-3.14,1,0.1,2.98e-05,0.00452,0.287,0.142,127.971,audio_features,247693,4
1iTb2vi8Bls7QY6CKL2gj2,DragonForce,Through The Fire And Flames,Killer Elite,0.111,0.952,0,-4.864,0,0.131,0.00163,0.00645,0.345,0.126,200.074,audio_features,439213,4
1gyee1JuFFiP476LQpRMYU,Chevelle,The Red,Wonder What's Next (Expanded Edition),0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,audio_features,238400,3
56sk7jBpZV0CD31G9hEU3b,Three Days Grace,Animal I Have Become,One-X,0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,audio_features,231400,4
40rvBMQizxkIqnjPdEWY1v,Disturbed,Down with the Sickness,The Sickness,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,audio_features,279213,4
1Vej0qeQ3ioKwpI6FUbRv1,Linkin Park,Papercut,Hybrid Theory (Bonus Edition),0.524,0.939,9,-3.994,1,0.113,0.00022,0.0,0.623,0.661,150.184,audio_features,184867,4
2gSVKxPDww9Eep5rdvtdem,Limp Bizkit,My Way,Chocolate Starfish And The Hot Dog Flavored Water,0.576,0.864,6,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,audio_features,272973,4
44NRdYQw7P0GWuiunRv3hr,Godsmack,I Stand Alone,Faceless,0.217,0.92,8,-4.479,1,0.0628,2.86e-05,0.0,0.102,0.376,167.169,audio_features,246040,4
5pKCDm2fw4k6D6C5Rk646C,Bullet For My Valentine,Tears Don't Fall,The Poison,0.214,0.931,7,-3.347,0,0.143,0.000705,3.09e-06,0.0797,0.233,162.115,audio_features,348387,4
2UREu1Y8CO4jXkbvqAtP7g,Skillet,Monster,Awake,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,audio_features,178013,4
0EYOdF5FCkgOJJla8DI2Md,System Of A Down,B.Y.O.B.,Mezmerize,0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,audio_features,255467,4
61mWefnWQOLf90gepjOCb3,Slipknot,Duality,Vol. 3: The Subliminal Verses,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,audio_features,252613,4
0snQkGI5qnAmohLE7jTsTn,System Of A Down,Toxicity,Toxicity,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,audio_features,218933,3
2DlHlPMa4M17kufBvI2lEN,System Of A Down,Chop Suey!,Toxicity,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,audio_features,210240,4
6BePGk3eCan4FqaW2X8Qy3,Tiësto,10:35,10:35,0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,audio_features,172253,4
3WsbAGQt6HgTj9kg6f466M,Oliver Tree,Here We Go Again,Here We Go Again,0.552,0.945,8,-3.771,0,0.0561,0.00676,0.000174,0.0556,0.384,130.011,audio_features,164541,4
6GomT970rCOkKAyyrwJeZi,Öwnboss,Move Your Body,Move Your Body,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,audio_features,157445,4
0zKbDrEXKpnExhGQRe9dxt,Tiësto,Lay Low,Lay Low,0.534,0.855,1,-4.923,0,0.183,0.0607,0.000263,0.346,0.42,122.06,audio_features,153443,4
4uUG5RXrOk84mYEfFvj3cK,David Guetta,I'm Good (Blue),I'm Good (Blue),0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,175238,4
5JPotSaks8ig6cFcSoFzLj,Timmy Trumpet,Dom Dom Yes Yes,Dom Dom Yes Yes,0.762,0.911,9,-4.704,1,0.189,0.0197,0.78,0.282,0.48,124.925,audio_features,125280,4
1GfBLbAhZUWdseuDqhocmn,Skrillex,Rumble,Rumble,0.81,0.836,1,-7.721,0,0.0645,0.0515,0.229,0.0598,0.0585,139.979,audio_features,146571,4
7fZBQnc0zXwVybgCIrQQil,Imanbek,Belly Dancer,Belly Dancer,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,audio_features,151475,4
41TkFhNYljV7omolLJ6Squ,Naeleck,Creep - BYOR Remix,Creep (BYOR Remix),0.696,0.775,6,-6.539,1,0.0388,0.00393,0.104,0.378,0.435,126.979,audio_features,156850,4
251aCFbFK1f4Jkil96E5g1,Dillon Francis,Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),0.488,0.715,9,-4.656,1,0.0562,0.0367,0.0,0.122,0.397,145.979,audio_features,205479,4
7osOLs23Dmnz6eOGk8eZoN,Niteblue,Sugar,Sugar,0.73,0.904,8,-4.836,0,0.0855,0.00677,2.73e-05,0.071,0.298,122.952,audio_features,132702,4
22GCuIGPCDEh8izFovMD7N,Jax Jones,Where Did You Go?,Where Did You Go?,0.765,0.787,10,-4.501,1,0.0348,0.153,9.64e-06,0.293,0.483,127.027,audio_features,177689,4
07QIetdCyAEox3Q5qqJT43,Kygo,Woke Up in Love,Thrill Of The Chase,0.649,0.586,2,-5.998,1,0.0385,0.234,0.0,0.0936,0.178,106.031,audio_features,216880,4
3TnbeXpaVZSQ5tJN6rZXfs,MKJ,Broken Up (with Felix Samuel),Broken Up (with Felix Samuel),0.743,0.767,11,-6.323,0,0.0605,0.164,0.135,0.0785,0.384,123.997,audio_features,166670,4
1cTHUMdInmZvxVCHnzHOj2,David Guetta,The Freaks,The Freaks,0.71,0.973,9,-7.298,1,0.101,0.647,0.928,0.134,0.301,125.027,audio_features,256350,4
39c9yG431efxO9v0DjpBCD,HÄWK,GTA,GTA,0.8,0.946,2,-6.402,1,0.0655,0.0507,0.096,0.254,0.802,124.992,audio_features,139680,4
0MTUaqTE5pXcrlVfy2j9zc,Marnik,Artificial Intelligence,Artificial Intelligence,0.621,0.995,1,-4.111,1,0.0507,0.018,0.823,0.264,0.351,125.974,audio_features,149646,4
5xKJI9aPQhuTdTq8BrJ8fL,James Hype,Ferrari,Ferrari,0.844,0.688,1,-7.879,0,0.049,0.0129,5.39e-05,0.0492,0.695,124.992,audio_features,185662,4
7lcSwtKFvoDSTEd6hB6s8j,Jax Jones,Whistle (feat. Calum Scott),Whistle (feat. Calum Scott),0.684,0.894,10,-4.526,0,0.0341,0.147,6.07e-06,0.0644,0.567,124.022,audio_features,181958,4
37xIgCCeBjCFahVifaJTf9,Mangoo,Dancing Alone,Dancing Alone,0.767,0.739,6,-6.454,0,0.0374,0.11,0.000307,0.0872,0.454,127.979,audio_features,172500,4
16QrxDPNwSJM7oIj5xwZP9,PHARAØH,Looking At You (feat. Kruizz),Looking At You (feat. Kruizz),0.712,0.851,10,-5.312,0,0.173,0.0116,1.28e-05,0.233,0.756,125.135,audio_features,155525,4
